X1,X2,X3,X4,X5,X6,X7
NA,NA,NA,4,NA,10,11
78.08,44.96,30.93,8,NA,10,20
89.6,33.8,13.8,13,24,10,17
73.94,71.06,90.73,7,NA,10,12
69.08,60.98,75.4,7,NA,10,9
80.06,66.92,64.26,17,NA,10,14
46.9,37.9,70.73,12,NA,10,10
NA,NA,NA,0,NA,10,13
69.08,60.08,73.02,0,NA,10,16
55.94,50,80.4,4,NA,10,11
89.06,66.02,46.64,7,NA,10,19
46.04,39.02,76.35,4,NA,8,16
62.96,42.98,48,7,NA,10,12
48.02,37.94,67.92,0,NA,10,11
73.04,62.96,70.68,3,NA,10,8
37.04,26.96,66.6,6,NA,10,10
57.92,46.94,66.75,0,NA,10,7
NA,NA,NA,8,NA,10,16
72,62.1,71.02,10,NA,10,6
NA,NA,NA,4,NA,6,12
73.04,68,84.22,0,NA,10,10
51.98,30.92,44.31,10,NA,10,8
62.06,53.06,72.33,7,NA,9,19
NA,NA,NA,10,NA,10,9
82.4,60.8,48.05,8,NA,10,18
NA,NA,NA,9,NA,10,13
59,44.06,57.57,12,NA,10,18
62.06,55.94,80.34,3,NA,9,15
91.04,60.08,35.57,7,NA,10,21
28.94,15.08,55.69,3,NA,10,10
42.08,37.04,82.17,10,NA,NA,16
71.96,48.02,42.6,10,NA,10,20
39.02,24.98,NA,NA,NA,10,7
NA,NA,NA,3,NA,10,14
82.94,62.06,49.37,9,NA,10,23
78.98,28.94,15.96,7,NA,10,21
NA,NA,NA,7,NA,10,6
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
71.96,69.08,90.66,5,NA,9,8
NA,NA,NA,7,NA,9,20
NA,NA,NA,2,NA,10,12
42.98,30.02,59.93,6,NA,10,18
78.98,68,69.11,11,NA,9,18
NA,NA,NA,2,NA,8,6
NA,NA,NA,NA,NA,NA,NA
55.94,51.98,86.52,6,NA,10,16
12.92,10.94,91.61,3,NA,8,15
30.02,12.92,48.48,12,NA,10,7
NA,NA,NA,7,NA,10,13
69.98,60.98,73.11,10,NA,10,11
69.08,69.08,100,0,NA,10,8
NA,NA,NA,NA,NA,NA,NA
66.92,64.94,93.35,7,NA,0.5,14
48.92,17.96,28.89,4,NA,10,18
44.96,41,85.9,4,NA,6,14
NA,NA,NA,11,NA,10,15
37.04,32,81.8,0,NA,10,12
46.04,41,82.45,3,NA,10,12
57.02,48.92,74.27,0,NA,10,12
73.4,66.2,78.19,4,NA,10,16
77,57.02,50.11,0,NA,10,14
41,19,40.83,0,NA,10,11
53.06,48.92,85.78,4,NA,9,8
NA,NA,NA,NA,NA,NA,NA
82.94,71.96,69.53,0,NA,10,16
78.8,62.6,57.6,6,NA,10,19
71.06,35.06,26.62,5,NA,10,21
NA,NA,NA,5,NA,10,18
75.02,60.08,59.72,9,NA,10,13
NA,NA,NA,NA,NA,NA,NA
77,75.92,96.47,0,NA,5,11
60.08,30.92,33.04,0,NA,10,19
NA,NA,NA,24,36,10,22
68,55.04,63.21,7,NA,10,7
50,45,82.86,6,NA,10,12
48.02,37.04,65.56,8,NA,10,10
80.06,39.92,23.87,6,NA,10,10
NA,NA,NA,2,NA,10,14
55,44.1,66.61,0,NA,10,17
48.92,33.98,56.14,14,25,10,19
NA,NA,NA,7,NA,10,19
NA,NA,NA,15,NA,10,16
NA,NA,NA,8,NA,10,15
60.08,57.02,89.61,0,NA,10,7
48.92,41,73.99,0,NA,9,9
NA,NA,NA,0,NA,10,13
79,78.1,97.08,0,NA,7,8
84.9,73.9,69.69,9,NA,10,15
68,57.02,67.91,0,NA,10,13
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,7,NA,10,13
62.6,60.8,93.83,7,NA,7,10
60.98,53.06,75.14,8,NA,10,10
69.98,53.06,54.94,16,20,10,15
8.96,6.98,91.45,8,NA,10,13
93.02,68,44.12,8,NA,10,16
NA,NA,NA,NA,20,10,16
71.06,69.08,93.47,10,NA,2.5,15
73.94,71.96,93.54,4,NA,10,7
71.96,53.96,53.08,3,NA,10,9
75.92,53.06,44.97,9,NA,10,15
NA,NA,NA,8,NA,9,20
55.94,44.96,66.52,16,21,10,13
NA,NA,NA,5,NA,9,19
50,48.92,96.05,6,NA,1.75,11
3.92,-2.92,72.61,0,NA,9,14
NA,NA,NA,12,NA,10,9
NA,NA,NA,7,NA,3,10
55.4,48.2,76.66,0,NA,10,13
55.94,42.08,59.58,20,NA,10,22
64.04,37.94,38.01,6,NA,10,21
51.98,39.02,61.15,5,NA,10,11
66.92,55.04,65.61,6,NA,10,8
57.02,53.96,89.48,5,NA,5,11
69.98,62.96,78.41,6,NA,6,10
62.06,57.92,86.29,7,NA,10,10
NA,NA,NA,7,NA,10,12
28.04,21.92,77.5,9,NA,8,11
41,26.96,57.06,0,NA,10,19
NA,NA,NA,10,NA,10,10
80.06,62.96,55.97,8,NA,10,21
59.9,43.88,55.37,5,NA,10,8
53.96,50,86.41,6,NA,10,15
39.92,28.04,62.21,7,NA,10,9
NA,NA,NA,0,NA,7,13
35.96,14,40.05,18,24,10,16
NA,NA,NA,9,NA,10,14
75.92,46.04,34.61,0,NA,10,21
75.92,73.94,93.59,0,NA,6,12
60.08,55.94,86.18,6,NA,5,11
NA,NA,NA,10,NA,7,6
78.8,71.6,78.62,4,NA,10,18
15.08,10.04,80.05,6,NA,10,12
NA,NA,NA,0,NA,10,14
35.06,30.02,81.65,7,NA,10,11
NA,NA,NA,2,NA,10,9
48.02,37.94,67.92,3,NA,10,6
NA,NA,NA,8,NA,4,14
53.06,24.08,32.13,3,NA,10,19
53.06,37.04,54.38,0,NA,10,13
37.4,33.8,86.69,14,NA,10,13
71.96,68,87.35,5,NA,7,12
NA,NA,NA,5,NA,10,8
86,69.98,58.91,0,NA,10,5
NA,NA,NA,8,NA,10,18
NA,NA,NA,11,NA,10,10
NA,NA,NA,8,NA,10,21
30.02,28.04,92.23,9,NA,5,16
15.98,10.94,80.13,7,NA,10,10
93.02,51.08,24.12,6,NA,10,8
53.06,44.06,71.4,8,NA,10,7
69.08,55.04,60.91,11,NA,10,20
NA,NA,NA,6,NA,10,22
NA,NA,NA,4,NA,10,21
33.98,32,92.36,0,NA,5,8
NA,NA,NA,8,NA,7,6
41,8.6,25.87,4,NA,10,7
48.92,44.06,83.23,0,NA,10,14
NA,NA,NA,5,NA,10,14
82.94,71.96,69.53,7,NA,10,16
64.94,60.98,87,0,NA,2.5,16
44.06,28.04,53.03,0,NA,10,14
37.04,26.96,66.6,0,NA,10,8
NA,NA,NA,7,NA,0.5,17
82.04,64.94,56.24,10,NA,10,22
55.04,51.98,89.4,6,NA,10,13
57.92,48.92,71.9,5,NA,10,8
NA,NA,NA,8,NA,6,18
51.98,42.98,71.28,3,NA,10,10
57.92,35.96,43.67,0,NA,10,9
66.2,64.4,93.92,0,NA,2.5,13
81,75,82.03,6,NA,10,20
NA,NA,NA,NA,NA,NA,NA
51.98,48.92,89.26,0,NA,5,10
73.94,26.96,17.4,5,NA,10,21
69.8,37.4,30.49,3,NA,10,18
NA,NA,NA,5,NA,10,15
33.08,24.98,71.82,15,23,10,7
64.04,51.98,64.84,4,NA,6,20
84.92,51.08,31.15,10,NA,10,2
NA,NA,NA,NA,NA,10,21
NA,NA,NA,9,NA,10,21
73.4,69.8,88.51,8,NA,3,15
73.94,62.06,66.43,11,18,10,16
51.98,44.06,74.29,5,NA,10,8
93.02,64.04,38.45,7,NA,10,18
NA,NA,NA,6,NA,10,18
51.08,28.04,40.73,4,NA,10,13
NA,NA,NA,7,NA,10,17
84.02,33.98,16.61,3,NA,10,8
62.06,42.98,49.55,13,NA,10,23
75.02,69.08,81.79,6,NA,10,14
37.94,26.06,61.94,3,NA,10,8
44.96,35.06,68.05,15,23,10,18
91.04,66.02,43.83,6,NA,10,17
73.04,44.96,36.59,12,NA,10,19
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,4,NA,4,14
57.92,39.92,51.02,3,NA,10,11
55.04,46.04,71.6,0,NA,7,8
46.94,42.08,83.09,11,NA,10,11
34,32,92.29,3,NA,0.25,14
57.02,46.94,68.95,7,NA,10,20
NA,NA,NA,5,NA,10,17
39.02,26.06,59.37,9,NA,10,9
71.06,64.04,78.49,5,NA,10,10
71.06,28.94,20.8,14,23,10,19
91.4,48.2,22.78,0,NA,10,17
73.04,39.02,29.1,0,NA,10,20
NA,NA,NA,NA,NA,2.5,17
84.92,73.94,69.73,0,NA,8,14
NA,NA,NA,5,NA,10,8
62.06,55.04,77.75,4,NA,10,14
44.96,39.92,82.38,0,NA,8,13
82.94,71.96,69.53,12,NA,10,16
69.08,51.98,54.45,7,NA,10,16
44.06,30.92,59.64,3,NA,10,13
78.98,66.02,64.54,8,NA,10,15
80.06,69.08,69.23,11,16,10,21
55.94,48.92,77.23,3,NA,9,18
60.08,44.06,55.39,9,NA,10,19
NA,NA,NA,8,NA,10,18
64.94,42.08,43.26,13,21,10,17
NA,NA,NA,7,NA,10,19
NA,NA,NA,7,NA,10,21
NA,NA,NA,NA,NA,NA,NA
37.94,30.92,75.58,9,NA,10,14
50,43,76.76,7,NA,10,22
80.6,73.4,78.76,8,NA,10,19
51.08,46.94,85.67,3,NA,8,19
55.04,15.08,20.35,18,23,10,22
73.94,71.06,90.73,5,NA,7,7
60.98,57.02,86.79,0,NA,10,10
69.98,64.04,81.44,4,NA,10,13
62.96,48.92,60.11,11,NA,10,12
28.4,10.4,46.32,6,NA,10,13
71.96,64.94,78.57,7,NA,10,8
NA,NA,NA,7,NA,10,14
NA,NA,NA,0,NA,9,15
6.08,1.04,79.27,3,NA,10,17
33.08,28.94,84.56,0,NA,10,11
66.92,60.98,81.22,6,NA,10,8
NA,NA,NA,NA,NA,NA,NA
46.94,39.02,73.79,9,NA,10,8
82.04,68,62.53,12,21,10,20
42.98,42.08,96.6,3,NA,1,13
51.98,48.02,86.3,0,NA,10,7
NA,NA,NA,0,NA,10,7
NA,NA,NA,5,NA,10,17
28.04,8.06,42.32,10,NA,10,6
62.96,59,86.9,4,NA,9,7
84.92,68,56.98,17,NA,10,22
3.92,-7.06,59.5,10,NA,10,19
NA,NA,NA,11,17,10,20
33.98,32,92.36,0,NA,10,13
78.08,71.06,79.05,6,NA,10,9
69.98,60.08,70.81,11,NA,10,19
NA,NA,NA,5,NA,10,10
73.94,66.92,78.72,0,NA,10,10
78.98,66.02,64.54,8,NA,10,23
77,68,73.78,6,NA,10,15
42.08,37.04,82.17,6,NA,10,13
59,48.02,66.88,0,NA,10,13
69.98,53.96,56.78,9,NA,10,9
30.92,3.02,29.9,14,24,10,19
NA,NA,NA,13,NA,10,6
NA,NA,NA,6,NA,10,12
39.02,28.94,66.85,4,NA,10,15
NA,NA,NA,NA,NA,10,20
NA,NA,NA,7,NA,10,9
NA,NA,NA,7,NA,7,16
89.96,57.92,34.06,6,NA,10,21
78.98,55.04,43.68,3,NA,10,17
53.6,14,20.46,13,23,10,19
NA,NA,NA,5,NA,5,12
59,51.08,74.96,0,NA,8,15
44.96,30.92,57.63,3,NA,10,8
77,75.02,93.62,4,NA,5,11
84.92,57.02,38.7,7,NA,10,17
62.6,60.8,93.83,10,NA,2,16
71.96,48.02,42.6,12,NA,10,22
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,5,NA,10,16
NA,NA,NA,13,18,4,19
44.96,41,85.9,3,NA,7,8
57.02,37.94,48.78,5,NA,10,17
24.08,12.02,59.52,15,NA,10,7
NA,NA,NA,7,NA,10,9
75.02,69.08,81.79,11,NA,10,6
NA,NA,NA,7,NA,10,6
73.94,71.96,93.54,9,NA,10,10
59,21.2,22.95,5,NA,10,8
62.6,60.8,93.83,0,NA,10,15
64.9,52,62.96,7,NA,8,7
78.08,69.98,76.19,3,NA,10,7
-0.94,-11.02,61.43,0,NA,10,9
NA,NA,NA,NA,NA,NA,NA
69.08,60.98,75.4,8,NA,10,10
48.9,27,42.32,7,NA,10,17
NA,NA,NA,9,NA,10,12
69.98,68,93.44,5,NA,10,9
62.06,55.04,77.75,3,NA,10,16
96.8,28.4,8.87,4,NA,10,19
NA,NA,NA,12,NA,10,17
39.02,21.02,48.07,5,NA,10,19
NA,NA,NA,8,NA,10,16
NA,NA,NA,NA,NA,NA,NA
35.96,30.02,78.79,8,NA,8,18
35.96,33.08,89.16,5,NA,7,7
105.08,51.08,16.73,9,NA,10,20
42.08,35.06,75.98,6,NA,6,20
46.94,42.08,83.09,6,NA,10,14
62.06,24.98,24.13,12,NA,10,18
37.94,28.94,69.73,12,NA,10,5
48.02,24.98,40.22,3,NA,10,10
46.04,39.92,79.07,6,NA,10,14
55.04,55.04,100,0,NA,0.12,11
42.98,33.08,67.81,0,NA,10,7
NA,NA,NA,12,NA,10,8
95,41,15.49,7,NA,10,7
57.02,41,54.95,3,NA,10,12
84,73,69.59,10,NA,10,17
77,73.94,90.29,0,NA,10,11
71.96,53.06,51.36,11,NA,10,21
NA,NA,NA,14,NA,10,18
NA,NA,NA,5,NA,10,6
60.98,44.06,53.65,5,NA,10,17
21.92,12.92,67.82,10,NA,10,12
73.94,62.06,66.43,5,NA,10,18
NA,NA,NA,NA,NA,NA,NA
55.94,26.06,31.41,7,NA,10,16
48.02,46.94,96.02,7,NA,10,14
NA,NA,NA,7,NA,10,10
53.06,51.98,96.1,4,NA,1.25,12
69.08,64.94,86.66,10,NA,6,17
53.06,44.06,71.4,8,NA,6,21
NA,NA,NA,5,NA,10,10
NA,NA,NA,NA,NA,NA,16
71.96,69.98,93.49,11,NA,5,12
35.06,26.06,69.4,5,NA,10,17
78.98,77,93.67,0,NA,10,12
66.92,64.94,93.35,0,NA,5,7
64.04,60.98,89.78,8,NA,10,7
82.94,57.02,41.25,5,NA,10,16
NA,NA,NA,5,NA,8,20
73.94,68,81.71,9,NA,10,16
55.94,48.92,77.23,0,NA,10,6
NA,NA,NA,13,NA,7,17
NA,NA,NA,10,NA,10,18
64.94,57.02,75.51,9,NA,7,17
50,33.98,53.92,6,NA,10,19
75.2,71.6,88.59,8,NA,1.5,16
30.92,24.08,75.46,7,NA,7,6
NA,NA,NA,10,NA,10,17
53.06,50,89.31,8,NA,8,16
71.06,42.08,35.04,7,NA,10,9
62.06,15.98,16.46,6,NA,10,20
NA,NA,NA,6,NA,10,15
87.08,59,38.78,4,NA,10,20
39.92,35.06,82.6,0,NA,10,6
55.9,51.1,83.88,0,NA,10,7
51.08,46.94,85.67,0,NA,10,6
64.94,46.04,50.32,13,NA,10,21
NA,NA,NA,17,NA,8,17
50,10.4,19.93,14,26,10,17
33.98,21.02,58.66,3,NA,10,14
NA,NA,NA,0,NA,10,21
NA,NA,NA,9,NA,10,12
44.96,26.06,47.23,14,30,10,17
86,62.06,44.75,3,NA,10,21
55.04,48.02,77.15,0,NA,10,11
NA,NA,NA,16,NA,10,21
80.06,59,48.64,7,NA,10,15
66.92,55.04,65.61,3,NA,10,6
80.06,33.98,18.89,11,NA,10,17
84,75.9,76.69,0,NA,10,14
NA,NA,NA,NA,NA,NA,NA
44.6,37.4,75.68,11,NA,10,8
60.8,30.2,31.28,0,NA,10,9
53.06,51.98,96.1,6,NA,3,21
84.02,73.94,71.78,12,NA,10,7
73.04,26.96,17.94,14,20,10,19
48.92,17.96,28.89,6,NA,10,18
39.02,33.08,79.05,7,NA,10,13
60.98,55.04,80.78,0,NA,10,13
33.98,24.98,69.28,6,NA,10,13
NA,NA,NA,NA,NA,NA,NA
78.8,71.6,78.62,7,NA,3,13
62.06,37.94,40.75,4,NA,10,14
84.92,73.94,69.73,11,18,10,20
51.98,48.92,89.26,9,NA,4,7
77,73.94,90.29,0,NA,10,11
46.94,44.96,92.78,5,NA,10,13
55.94,50,80.4,3,NA,7,9
NA,NA,NA,0,NA,10,10
57.2,53.6,87.74,0,NA,10,13
57.02,35.06,43.53,3,NA,10,9
71.96,55.94,57.05,10,NA,10,16
66.9,60.1,78.77,4,NA,10,10
23,17.06,77.64,4,NA,10,8
NA,NA,NA,5,NA,10,5
59,57.02,93.13,0,NA,4,10
12.02,1.04,60.71,7,NA,10,13
84.02,62.06,47.68,9,18,10,18
81,70,69.28,3,NA,10,14
NA,NA,NA,0,NA,10,13
87.08,64.94,47.83,3,NA,10,8
28.94,24.08,81.8,3,NA,10,7
NA,NA,NA,0,NA,10,6
64.94,59,81.07,0,NA,5,9
62.06,53.96,74.75,9,NA,10,7
64.4,59,82.62,0,NA,10,15
64.94,57.02,75.51,4,NA,10,10
44.96,42.98,92.72,11,NA,3,11
5,-14.08,40.01,7,NA,10,8
48.02,44.96,89.08,0,NA,4,11
78.08,51.98,40.23,5,NA,10,16
-2.02,-11.02,64.65,6,NA,10,8
82.4,71.6,69.9,12,15,10,22
75.92,73.04,90.8,3,NA,10,7
82.04,55.04,39.53,0,NA,9,16
NA,NA,NA,11,NA,4,19
55.94,50,80.4,0,NA,8,16
37.94,35.96,92.49,10,NA,3,12
37.94,24.08,57.04,0,NA,10,12
NA,NA,NA,13,NA,10,6
71.96,50,45.87,11,NA,10,23
NA,NA,NA,5,NA,10,12
46.94,39.92,76.43,8,NA,10,7
82.9,75.9,79.47,6,NA,10,14
NA,NA,NA,9,NA,2.5,8
NA,NA,NA,NA,NA,7,14
37.04,24.98,61.35,6,NA,10,17
NA,NA,NA,3,NA,2,6
NA,NA,NA,4,NA,10,15
NA,NA,NA,9,NA,10,7
NA,NA,NA,19,NA,8,16
NA,NA,NA,3,NA,2,18
82.04,62.06,50.84,6,NA,10,16
62.06,62.06,100,4,NA,0.25,12
60.98,57.92,89.65,0,NA,10,9
NA,NA,NA,17,NA,10,13
64.94,26.06,22.81,16,25,10,19
75.92,68,76.48,12,NA,10,23
69.08,50,50.6,9,15,10,18
NA,NA,NA,5,NA,8,12
NA,NA,NA,NA,NA,NA,NA
69.8,51.8,52.77,0,NA,10,12
62.96,60.08,90.31,6,NA,2,7
62.06,57.02,83.54,4,NA,7,11
26.96,19.04,71.69,4,NA,7,15
NA,NA,NA,3,NA,10,14
69.08,50,50.6,6,NA,10,20
33.08,30.02,88.37,5,NA,10,15
46.94,23,38.56,0,NA,10,15
57.92,55.04,90.11,5,NA,10,11
NA,NA,NA,12,NA,10,16
30,21,68.81,17,26,5,18
80.06,60.98,52.19,9,NA,10,16
53.1,51.1,92.89,11,16,10,10
NA,NA,NA,4,NA,10,7
39.92,35.06,82.6,3,NA,10,15
NA,NA,NA,NA,NA,7,18
59,51.98,77.49,0,NA,10,13
46.04,35.06,65.32,11,NA,10,10
28.04,8.06,42.32,6,NA,10,13
33.08,19.94,58.08,9,NA,10,7
87.08,64.94,47.83,5,NA,10,18
69.08,53.06,56.66,12,NA,10,6
80.6,64.4,57.84,10,17,10,20
NA,NA,NA,10,NA,10,12
NA,NA,NA,4,NA,10,17
82.94,75.02,77.07,11,NA,10,18
60.98,59,93.19,6,NA,1.25,12
NA,NA,NA,NA,NA,NA,NA
66.92,62.96,87.1,4,NA,10,11
62.6,19.4,18.71,0,NA,10,10
48.02,32,53.63,10,23,10,15
42.08,21.02,42.69,4,NA,10,14
51.98,33.98,50.11,11,NA,10,13
NA,NA,NA,2,NA,10,8
NA,NA,NA,5,NA,10,7
NA,NA,NA,NA,NA,NA,NA
57.2,55.4,93.69,15,24,10,6
NA,NA,NA,5,NA,10,8
NA,NA,NA,8,NA,10,7
60.08,51.08,72.13,3,NA,10,9
NA,NA,NA,9,NA,10,16
69.98,62.96,78.41,10,NA,10,23
87.08,68,53.18,13,NA,NA,18
62.96,37.04,38.1,17,26,10,17
64.94,60.08,84.26,3,NA,10,10
26.96,21.02,78,12,21,5,10
51.08,44.96,79.48,8,NA,10,9
71.96,66.02,81.57,9,NA,5,12
66.92,57.92,72.81,4,NA,10,14
62.1,57,83.36,4,NA,10,10
NA,NA,NA,2,NA,7,7
35.06,28.04,75.31,0,NA,10,7
NA,NA,NA,4,NA,10,7
75.92,66.02,71.42,3,NA,9,7
62.06,24.98,24.13,3,NA,10,19
51.98,39.92,63.33,13,NA,10,15
66.92,64.94,93.35,0,NA,6,12
64.94,37.94,36.83,7,NA,10,11
NA,NA,NA,6,NA,10,8
NA,NA,NA,NA,NA,NA,NA
30.92,30.92,100,4,NA,0.75,8
NA,NA,NA,7,NA,10,13
33.98,17.96,51.47,11,16,10,11
80.06,57.92,46.79,4,NA,10,17
NA,NA,NA,14,NA,10,21
59,48.92,69.17,3,NA,10,7
39.02,6.08,24.93,13,17,10,21
NA,NA,NA,3,NA,10,15
NA,NA,NA,0,NA,10,9
78.8,46.4,31.9,0,NA,10,18
69.98,60.08,70.81,12,19,10,18
39.02,32,75.69,7,NA,5,10
NA,NA,NA,3,NA,10,14
62.96,55.04,75.33,14,18,10,12
NA,NA,NA,4,NA,10,6
80.06,62.06,54.23,16,NA,10,20
48.2,44.6,87.28,0,NA,10,12
66.02,41,39.96,9,NA,10,16
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
57.02,51.98,83.21,3,NA,3,18
39.02,28.94,66.85,3,NA,10,10
NA,NA,NA,4,NA,10,8
42.8,32,65.38,13,NA,10,17
75.02,73.04,93.57,0,NA,10,12
NA,NA,NA,5,NA,10,23
NA,NA,NA,4,NA,10,2
57,55,93.01,0,NA,0.25,6
NA,NA,NA,0,NA,10,17
69.98,64.94,84.04,0,NA,10,14
53.06,37.04,54.38,7,NA,NA,13
62.06,17.96,17.93,10,NA,10,11
59,51.08,74.96,4,NA,10,9
71.96,68,87.35,7,NA,6,13
73.04,60.98,65.9,9,NA,10,16
55.04,41,59.04,11,NA,10,17
78.08,75.02,90.33,4,NA,10,9
39.92,39.02,96.55,6,NA,5,8
78.98,64.04,60.23,10,NA,10,9
71.96,55.04,55.22,11,NA,10,15
98.96,42.08,14.31,3,NA,10,5
64.04,53.06,67.46,4,NA,10,12
NA,NA,NA,10,NA,10,6
30.2,24.8,80.07,3,NA,1.75,11
42.98,42.08,96.6,5,NA,5,18
NA,NA,NA,NA,17,10,11
NA,NA,NA,11,NA,10,17
NA,NA,NA,7,NA,10,8
64.04,59,83.66,3,NA,10,18
91.04,57.92,32.92,0,NA,10,7
64.4,39.2,39.43,14,20,10,8
78.08,66.02,66.48,15,22,10,16
46.4,39.2,75.84,5,NA,10,11
26.06,15.08,62.7,6,NA,10,8
NA,NA,NA,4,NA,10,6
37.04,30.02,75.5,10,19,10,21
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,0,NA,10,17
93.92,60.98,33.57,17,NA,10,13
NA,NA,NA,5,NA,10,16
51.98,46.94,82.87,5,NA,10,11
NA,NA,NA,4,NA,9,15
50,41,71.07,3,NA,10,13
60.08,37.94,43.71,17,28,10,15
NA,NA,NA,2,NA,10,6
41,35.96,82.09,0,NA,10,13
73.94,68,81.71,5,NA,10,18
55.94,33.98,43.36,6,NA,10,9
46.94,41,79.7,6,NA,10,11
59,53.96,83.34,5,NA,10,13
48.92,37.94,65.67,8,NA,10,15
73.04,60.08,63.83,6,NA,10,14
NA,NA,NA,9,NA,10,20
NA,NA,NA,10,16,10,19
48.02,35.96,62.82,0,NA,10,14
73.94,48.92,41.21,11,NA,10,18
59,17.06,19.23,13,23,10,21
NA,NA,NA,6,NA,10,18
71.1,64,78.28,9,NA,10,22
64.94,62.06,90.39,0,NA,10,11
55.94,39.92,54.8,8,NA,10,16
42.08,26.06,52.73,6,NA,10,19
66.02,55.94,69.94,0,NA,10,8
55.94,33.08,41.82,9,NA,10,17
NA,NA,NA,21,NA,10,18
NA,NA,NA,11,NA,10,18
NA,NA,NA,11,18,10,21
80.06,71.96,76.36,5,NA,10,11
41,30.02,64.68,0,NA,10,13
48.02,42.98,82.59,0,NA,7,21
50,44.96,82.73,5,NA,5,10
68,55.04,63.21,0,NA,10,15
59,55.94,89.57,4,NA,4,14
66.92,60.08,78.66,0,NA,10,13
50,21.92,32.86,24,29,10,19
NA,NA,NA,10,NA,10,21
NA,NA,NA,11,NA,10,7
87.08,75.02,67.48,0,NA,10,15
NA,NA,NA,4,NA,10,11
44.96,37.04,73.59,5,NA,10,9
44.96,39.02,79.54,0,NA,10,7
39.02,33.98,81.95,4,NA,10,10
NA,NA,NA,6,NA,10,15
60.08,55.94,86.18,7,NA,10,5
68,60.08,75.78,4,NA,10,6
21.02,14,73.88,15,NA,10,20
75.92,69.08,79.37,11,NA,10,8
NA,NA,NA,4,NA,10,9
80.96,26.96,13.79,0,NA,10,19
64.94,60.08,84.26,0,NA,7,17
71.06,62.06,73.22,6,NA,4,18
30.92,28.04,88.92,0,NA,10,11
87.08,21.92,9.18,7,NA,10,18
NA,NA,NA,10,NA,8,8
NA,NA,NA,NA,NA,NA,NA
57.92,39.92,51.02,4,NA,10,21
53.96,48.02,80.25,6,NA,10,11
NA,NA,NA,0,NA,7,7
46.94,37.04,68.28,9,NA,10,9
NA,NA,NA,3,NA,10,6
NA,NA,NA,0,NA,0.5,11
48.02,42.98,82.59,0,NA,8,11
86,46.94,25.78,7,NA,10,14
84.02,71.06,65.13,13,21,10,20
NA,NA,NA,NA,NA,NA,NA
91.04,62.06,38.15,3,NA,10,17
91.94,71.96,52.24,7,NA,10,18
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,0,NA,10,11
57.92,28.94,32.93,7,NA,10,19
NA,NA,NA,13,18,7,8
41,35.96,82.09,0,NA,10,13
87.08,69.98,56.92,11,NA,10,17
30.2,6.8,36.6,14,24,10,12
NA,NA,NA,NA,NA,10,9
78.08,69.08,73.88,5,NA,10,9
77,75.02,93.62,5,NA,10,12
66.92,53.06,61.03,6,NA,10,18
NA,NA,NA,6,NA,10,14
NA,NA,NA,5,NA,10,19
89.06,71.06,55.46,12,NA,10,19
NA,NA,NA,11,NA,1.5,10
30.2,28.4,92.92,9,NA,1.5,20
NA,NA,NA,NA,NA,NA,NA
33.98,30.02,85.24,0,NA,10,10
32,19.94,60.66,0,NA,10,13
66.02,64.94,96.31,4,NA,1,13
NA,NA,NA,NA,NA,NA,10
66.02,50,56.23,5,NA,10,9
42.8,42.8,100,0,NA,3,11
30.2,30.2,100,5,NA,0.75,18
64.94,57.02,75.51,4,NA,5,13
64.94,60.98,87,0,NA,10,9
57.02,50,77.32,3,NA,7,11
NA,NA,NA,0,NA,10,18
NA,NA,NA,3,NA,10,10
NA,NA,NA,9,NA,2.5,11
-5.08,-16.96,55.49,10,NA,10,7
60.08,17.06,18.5,13,18,10,20
66.92,66.02,96.93,0,NA,0.25,8
51.08,28.94,42.26,0,NA,10,17
57.02,55.04,93.08,6,NA,3,14
53.96,44.06,69.08,0,NA,9,6
48.92,42.08,77.14,5,NA,10,12
44.06,39.02,82.31,0,NA,10,11
NA,NA,NA,11,NA,10,22
NA,NA,NA,NA,NA,NA,NA
73.94,69.98,87.45,3,NA,2.5,9
78.08,26.96,15.16,4,NA,10,16
68,57.92,70.15,5,NA,10,7
62.06,53.06,72.33,3,NA,10,10
41,35.96,82.09,3,NA,10,6
48.02,14,25.16,12,17,10,20
41,35.6,80.93,14,23,3,7
66.92,64.04,90.46,7,NA,10,8
NA,NA,NA,NA,NA,NA,NA
77,73.04,87.6,3,NA,10,10
NA,NA,NA,5,NA,10,8
NA,NA,NA,21,NA,10,10
51.98,39.02,61.15,11,NA,10,17
NA,NA,NA,5,NA,9,21
NA,NA,NA,11,16,10,10
51.08,48.02,89.22,8,NA,10,15
39.02,35.96,88.66,4,NA,10,11
NA,NA,NA,8,NA,10,16
78.8,73.4,83.55,8,NA,NA,18
NA,NA,NA,7,NA,10,18
30.02,17.96,60.38,12,NA,10,11
71.06,55.04,56.93,3,NA,10,15
NA,NA,NA,0,NA,10,8
64.94,62.96,93.3,8,NA,8,21
NA,NA,NA,3,NA,10,13
73.4,32,21.76,7,NA,10,10
